sequence,y_true,confidence
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.10479683
1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 STAY_0_0 -1 SE_2_3 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,1,0.47304603
1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 NW_1_1 -1 W_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,1,0.9800249
1 -1 E_1_0 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 NW_1_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 STAY_0_0 -2,1,0.95341223
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -1 E_5_0 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 NW_1_1 -1 NW_1_1 -1 STAY_0_0 -2,0,0.1169943
1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 STAY_0_0 -1 NW_1_3 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 STAY_0_0 -1 N_0_3 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 STAY_0_0 -2,1,0.9942173
0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 SW_1_5 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 STAY_0_0 -2,0,0.113113634
0 -1 NE_1_1 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -2,0,0.40135136
0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -2,0,0.14933361
0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 SE_5_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 N_0_1 -1 STAY_0_0 -2,0,0.1182023
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 NE_6_9 -1 NE_1_1 -1 E_1_0 -1 STAY_0_0 -2,0,0.089662455
1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 NW_1_1 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -2,1,0.13465174
1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -1 NW_2_4 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 NW_1_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 STAY_0_0 -2,1,0.5226308
1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -1 NE_1_3 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 STAY_0_0 -2,1,0.9673446
1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 STAY_0_0 -1 NE_2_2 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 NE_1_1 -1 NE_1_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 STAY_0_0 -2,1,0.98704845
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -1 E_7_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 STAY_0_0 -2,0,0.09688754
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -1 E_6_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.09035586
1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 NE_2_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 W_1_0 -1 NW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,1,0.97959983
1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 N_0_1 -1 STAY_0_0 -1 N_0_4 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 STAY_0_0 -2,1,0.99205834
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.12041112
0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 STAY_0_0 -1 E_4_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.12723655
0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -2,0,0.14273559
1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NW_1_1 -1 STAY_0_0 -1 NW_9_1 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 NE_1_1 -1 STAY_0_0 -2,1,0.74644935
1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -1 N_0_3 -1 E_1_0 -1 NE_1_1 -1 N_0_1 -1 E_1_0 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 N_0_1 -1 E_1_0 -1 N_0_1 -1 NE_1_1 -1 STAY_0_0 -2,1,0.99369794
0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.12008966
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 E_5_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 STAY_0_0 -2,0,0.09352588
0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.087317705
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 SE_1_1 -1 SW_1_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 N_0_1 -1 N_0_1 -1 STAY_0_0 -2,0,0.10707628
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 SE_4_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.09847967
0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 E_8_0 -1 E_1_0 -1 SE_1_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 N_0_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -2,0,0.11733355
1 -1 N_0_1 -1 NW_1_1 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 SE_1_1 -1 SE_1_1 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 NW_1_1 -1 NW_1_1 -1 NE_1_1 -1 N_0_1 -1 NE_1_1 -1 N_0_1 -1 NE_1_1 -1 STAY_0_0 -1 NE_3_2 -1 NE_1_1 -1 NE_1_1 -1 E_1_0 -1 SE_1_1 -1 STAY_0_0 -2,1,0.9889319
0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 SW_1_1 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 STAY_0_0 -2,0,0.11598127
0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 S_0_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 W_1_0 -1 S_0_1 -1 S_0_1 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 E_1_0 -1 SE_1_1 -1 E_1_0 -1 E_1_0 -1 S_0_1 -1 SE_1_1 -1 S_0_1 -1 S_0_1 -1 SW_1_1 -1 S_0_1 -1 W_1_0 -1 S_0_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 SW_1_1 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 W_1_0 -1 STAY_0_0 -1 N_0_10 -1 E_1_0 -1 NE_1_1 -1 E_1_0 -1 STAY_0_0 -2,0,0.14921713
